timestamp_utc,timestamp_cdt,temp_f,temp_c,station,source
2026-03-22T17:15:00+00:00,2026-03-22 12:15,82.4,28,KAUS,synoptic
2026-03-22T17:15:00+00:00,2026-03-22 12:15,82.4,28,KAUS,synoptic
2026-03-22T17:15:00+00:00,2026-03-22 12:15,82.4,28,KAUS,synoptic
2026-03-22T17:15:00+00:00,2026-03-22 12:15,82.4,28,KAUS,synoptic
2026-03-22T17:20:00+00:00,2026-03-22 12:20,82.4,28,KAUS,synoptic
2026-03-22T17:20:00+00:00,2026-03-22 12:20,82.4,28,KAUS,synoptic
2026-03-22T17:20:00+00:00,2026-03-22 12:20,82.4,28,KAUS,synoptic
2026-03-22T17:20:00+00:00,2026-03-22 12:20,82.4,28,KAUS,synoptic
2026-03-22T17:20:00+00:00,2026-03-22 12:20,82.4,28,KAUS,synoptic
2026-03-22T17:25:00+00:00,2026-03-22 12:25,84.2,29,KAUS,synoptic
2026-03-22T17:25:00+00:00,2026-03-22 12:25,84.2,29,KAUS,synoptic
2026-03-22T17:25:00+00:00,2026-03-22 12:25,84.2,29,KAUS,synoptic
2026-03-22T17:25:00+00:00,2026-03-22 12:25,84.2,29,KAUS,synoptic
2026-03-22T17:25:00+00:00,2026-03-22 12:25,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:30:00+00:00,2026-03-22 12:30,84.2,29,KAUS,synoptic
2026-03-22T17:40:00+00:00,2026-03-22 12:40,84.2,29,KAUS,synoptic
2026-03-22T17:40:00+00:00,2026-03-22 12:40,84.2,29,KAUS,synoptic
2026-03-22T17:40:00+00:00,2026-03-22 12:40,84.2,29,KAUS,synoptic
2026-03-22T17:40:00+00:00,2026-03-22 12:40,84.2,29,KAUS,synoptic
2026-03-22T17:40:00+00:00,2026-03-22 12:40,84.2,29,KAUS,synoptic
2026-03-22T17:45:00+00:00,2026-03-22 12:45,84.2,29,KAUS,synoptic
2026-03-22T17:45:00+00:00,2026-03-22 12:45,84.2,29,KAUS,synoptic
2026-03-22T17:45:00+00:00,2026-03-22 12:45,84.2,29,KAUS,synoptic
2026-03-22T17:53:00+00:00,2026-03-22 12:53,84.9,29,KAUS,synoptic
2026-03-22T17:53:00+00:00,2026-03-22 12:53,84.9,29,KAUS,synoptic
2026-03-22T17:53:00+00:00,2026-03-22 12:53,84.9,29,KAUS,synoptic
2026-03-22T17:53:00+00:00,2026-03-22 12:53,84.9,29,KAUS,synoptic
2026-03-22T17:53:00+00:00,2026-03-22 12:53,84.9,29,KAUS,synoptic
2026-03-22T17:55:00+00:00,2026-03-22 12:55,84.2,29,KAUS,synoptic
2026-03-22T17:55:00+00:00,2026-03-22 12:55,84.2,29,KAUS,synoptic
2026-03-22T18:00:00+00:00,2026-03-22 13:00,86.0,30,KAUS,synoptic
2026-03-22T18:00:00+00:00,2026-03-22 13:00,86.0,30,KAUS,synoptic
2026-03-22T18:00:00+00:00,2026-03-22 13:00,86.0,30,KAUS,synoptic
2026-03-22T18:00:00+00:00,2026-03-22 13:00,86.0,30,KAUS,synoptic
2026-03-22T18:00:00+00:00,2026-03-22 13:00,86.0,30,KAUS,synoptic
2026-03-22T18:05:00+00:00,2026-03-22 13:05,86.0,30,KAUS,synoptic
2026-03-22T18:05:00+00:00,2026-03-22 13:05,86.0,30,KAUS,synoptic
2026-03-22T18:05:00+00:00,2026-03-22 13:05,86.0,30,KAUS,synoptic
2026-03-22T18:05:00+00:00,2026-03-22 13:05,86.0,30,KAUS,synoptic
2026-03-22T18:05:00+00:00,2026-03-22 13:05,86.0,30,KAUS,synoptic
2026-03-22T18:10:00+00:00,2026-03-22 13:10,86.0,30,KAUS,synoptic
2026-03-22T18:10:00+00:00,2026-03-22 13:10,86.0,30,KAUS,synoptic
2026-03-22T18:10:00+00:00,2026-03-22 13:10,86.0,30,KAUS,synoptic
2026-03-22T18:10:00+00:00,2026-03-22 13:10,86.0,30,KAUS,synoptic
2026-03-22T18:10:00+00:00,2026-03-22 13:10,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:15:00+00:00,2026-03-22 13:15,86.0,30,KAUS,synoptic
2026-03-22T18:20:00+00:00,2026-03-22 13:20,87.8,31,KAUS,synoptic
2026-03-22T18:20:00+00:00,2026-03-22 13:20,87.8,31,KAUS,synoptic
2026-03-22T18:20:00+00:00,2026-03-22 13:20,87.8,31,KAUS,synoptic
2026-03-22T18:20:00+00:00,2026-03-22 13:20,87.8,31,KAUS,synoptic
2026-03-22T18:20:00+00:00,2026-03-22 13:20,87.8,31,KAUS,synoptic
2026-03-22T18:25:00+00:00,2026-03-22 13:25,87.8,31,KAUS,synoptic
2026-03-22T18:25:00+00:00,2026-03-22 13:25,87.8,31,KAUS,synoptic
2026-03-22T18:25:00+00:00,2026-03-22 13:25,87.8,31,KAUS,synoptic
2026-03-22T18:25:00+00:00,2026-03-22 13:25,87.8,31,KAUS,synoptic
2026-03-22T18:25:00+00:00,2026-03-22 13:25,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:30:00+00:00,2026-03-22 13:30,87.8,31,KAUS,synoptic
2026-03-22T18:40:00+00:00,2026-03-22 13:40,87.8,31,KAUS,synoptic
2026-03-22T18:40:00+00:00,2026-03-22 13:40,87.8,31,KAUS,synoptic
2026-03-22T18:40:00+00:00,2026-03-22 13:40,87.8,31,KAUS,synoptic
2026-03-22T18:40:00+00:00,2026-03-22 13:40,87.8,31,KAUS,synoptic
2026-03-22T18:40:00+00:00,2026-03-22 13:40,87.8,31,KAUS,synoptic
2026-03-22T18:45:00+00:00,2026-03-22 13:45,87.8,31,KAUS,synoptic
2026-03-22T18:45:00+00:00,2026-03-22 13:45,87.8,31,KAUS,synoptic
2026-03-22T18:45:00+00:00,2026-03-22 13:45,87.8,31,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:53:00+00:00,2026-03-22 13:53,89.1,32,KAUS,synoptic
2026-03-22T18:55:00+00:00,2026-03-22 13:55,89.6,32,KAUS,synoptic
2026-03-22T18:55:00+00:00,2026-03-22 13:55,89.6,32,KAUS,synoptic
2026-03-22T19:00:00+00:00,2026-03-22 14:00,87.8,31,KAUS,synoptic
2026-03-22T19:00:00+00:00,2026-03-22 14:00,87.8,31,KAUS,synoptic
2026-03-22T19:00:00+00:00,2026-03-22 14:00,87.8,31,KAUS,synoptic
2026-03-22T19:00:00+00:00,2026-03-22 14:00,87.8,31,KAUS,synoptic
2026-03-22T19:00:00+00:00,2026-03-22 14:00,87.8,31,KAUS,synoptic
2026-03-22T19:05:00+00:00,2026-03-22 14:05,89.6,32,KAUS,synoptic
2026-03-22T19:05:00+00:00,2026-03-22 14:05,89.6,32,KAUS,synoptic
2026-03-22T19:05:00+00:00,2026-03-22 14:05,89.6,32,KAUS,synoptic
2026-03-22T19:05:00+00:00,2026-03-22 14:05,89.6,32,KAUS,synoptic
2026-03-22T19:10:00+00:00,2026-03-22 14:10,89.6,32,KAUS,synoptic
2026-03-22T19:10:00+00:00,2026-03-22 14:10,89.6,32,KAUS,synoptic
2026-03-22T19:10:00+00:00,2026-03-22 14:10,89.6,32,KAUS,synoptic
2026-03-22T19:10:00+00:00,2026-03-22 14:10,89.6,32,KAUS,synoptic
2026-03-22T19:10:00+00:00,2026-03-22 14:10,89.6,32,KAUS,synoptic
2026-03-22T19:15:00+00:00,2026-03-22 14:15,89.6,32,KAUS,synoptic
2026-03-22T19:15:00+00:00,2026-03-22 14:15,89.6,32,KAUS,synoptic
2026-03-22T19:15:00+00:00,2026-03-22 14:15,89.6,32,KAUS,synoptic
2026-03-22T19:15:00+00:00,2026-03-22 14:15,89.6,32,KAUS,synoptic
2026-03-22T19:15:00+00:00,2026-03-22 14:15,89.6,32,KAUS,synoptic
2026-03-22T19:20:00+00:00,2026-03-22 14:20,89.6,32,KAUS,synoptic
2026-03-22T19:20:00+00:00,2026-03-22 14:20,89.6,32,KAUS,synoptic
2026-03-22T19:20:00+00:00,2026-03-22 14:20,89.6,32,KAUS,synoptic
2026-03-22T19:20:00+00:00,2026-03-22 14:20,89.6,32,KAUS,synoptic
2026-03-22T19:20:00+00:00,2026-03-22 14:20,89.6,32,KAUS,synoptic
2026-03-22T19:25:00+00:00,2026-03-22 14:25,89.6,32,KAUS,synoptic
2026-03-22T19:25:00+00:00,2026-03-22 14:25,89.6,32,KAUS,synoptic
2026-03-22T19:25:00+00:00,2026-03-22 14:25,89.6,32,KAUS,synoptic
2026-03-22T19:25:00+00:00,2026-03-22 14:25,89.6,32,KAUS,synoptic
2026-03-22T19:25:00+00:00,2026-03-22 14:25,89.6,32,KAUS,synoptic
2026-03-22T19:30:00+00:00,2026-03-22 14:30,89.6,32,KAUS,synoptic
2026-03-22T19:30:00+00:00,2026-03-22 14:30,89.6,32,KAUS,synoptic
2026-03-22T19:30:00+00:00,2026-03-22 14:30,89.6,32,KAUS,synoptic
2026-03-22T19:30:00+00:00,2026-03-22 14:30,89.6,32,KAUS,synoptic
2026-03-22T19:30:00+00:00,2026-03-22 14:30,89.6,32,KAUS,synoptic
2026-03-22T19:35:00+00:00,2026-03-22 14:35,89.6,32,KAUS,synoptic
2026-03-22T19:35:00+00:00,2026-03-22 14:35,89.6,32,KAUS,synoptic
2026-03-22T19:35:00+00:00,2026-03-22 14:35,89.6,32,KAUS,synoptic
2026-03-22T19:35:00+00:00,2026-03-22 14:35,89.6,32,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:40:00+00:00,2026-03-22 14:40,91.4,33,KAUS,synoptic
2026-03-22T19:45:00+00:00,2026-03-22 14:45,91.4,33,KAUS,synoptic
2026-03-22T19:45:00+00:00,2026-03-22 14:45,91.4,33,KAUS,synoptic
2026-03-22T19:45:00+00:00,2026-03-22 14:45,91.4,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:53:00+00:00,2026-03-22 14:53,91.0,33,KAUS,synoptic
2026-03-22T19:55:00+00:00,2026-03-22 14:55,91.4,33,KAUS,synoptic
2026-03-22T19:55:00+00:00,2026-03-22 14:55,91.4,33,KAUS,synoptic
2026-03-22T20:00:00+00:00,2026-03-22 15:00,91.4,33,KAUS,synoptic
2026-03-22T20:00:00+00:00,2026-03-22 15:00,91.4,33,KAUS,synoptic
2026-03-22T20:00:00+00:00,2026-03-22 15:00,91.4,33,KAUS,synoptic
2026-03-22T20:00:00+00:00,2026-03-22 15:00,91.4,33,KAUS,synoptic
2026-03-22T20:00:00+00:00,2026-03-22 15:00,91.4,33,KAUS,synoptic
2026-03-22T20:15:00+00:00,2026-03-22 15:15,91.4,33,KAUS,synoptic
2026-03-22T20:15:00+00:00,2026-03-22 15:15,91.4,33,KAUS,synoptic
2026-03-22T20:15:00+00:00,2026-03-22 15:15,91.4,33,KAUS,synoptic
2026-03-22T20:20:00+00:00,2026-03-22 15:20,91.4,33,KAUS,synoptic
2026-03-22T20:20:00+00:00,2026-03-22 15:20,91.4,33,KAUS,synoptic
2026-03-22T20:20:00+00:00,2026-03-22 15:20,91.4,33,KAUS,synoptic
2026-03-22T20:20:00+00:00,2026-03-22 15:20,91.4,33,KAUS,synoptic
2026-03-22T20:20:00+00:00,2026-03-22 15:20,91.4,33,KAUS,synoptic
2026-03-22T20:25:00+00:00,2026-03-22 15:25,91.4,33,KAUS,synoptic
2026-03-22T20:25:00+00:00,2026-03-22 15:25,91.4,33,KAUS,synoptic
2026-03-22T20:25:00+00:00,2026-03-22 15:25,91.4,33,KAUS,synoptic
2026-03-22T20:25:00+00:00,2026-03-22 15:25,91.4,33,KAUS,synoptic
2026-03-22T20:25:00+00:00,2026-03-22 15:25,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:30:00+00:00,2026-03-22 15:30,91.4,33,KAUS,synoptic
2026-03-22T20:35:00+00:00,2026-03-22 15:35,91.4,33,KAUS,synoptic
2026-03-22T20:35:00+00:00,2026-03-22 15:35,91.4,33,KAUS,synoptic
2026-03-22T20:35:00+00:00,2026-03-22 15:35,91.4,33,KAUS,synoptic
2026-03-22T20:35:00+00:00,2026-03-22 15:35,91.4,33,KAUS,synoptic
2026-03-22T20:35:00+00:00,2026-03-22 15:35,91.4,33,KAUS,synoptic
2026-03-22T20:40:00+00:00,2026-03-22 15:40,91.4,33,KAUS,synoptic
2026-03-22T20:40:00+00:00,2026-03-22 15:40,91.4,33,KAUS,synoptic
2026-03-22T20:40:00+00:00,2026-03-22 15:40,91.4,33,KAUS,synoptic
2026-03-22T20:40:00+00:00,2026-03-22 15:40,91.4,33,KAUS,synoptic
2026-03-22T20:40:00+00:00,2026-03-22 15:40,91.4,33,KAUS,synoptic
2026-03-22T20:45:00+00:00,2026-03-22 15:45,91.4,33,KAUS,synoptic
2026-03-22T20:45:00+00:00,2026-03-22 15:45,91.4,33,KAUS,synoptic
2026-03-22T20:45:00+00:00,2026-03-22 15:45,91.4,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
2026-03-22T20:53:00+00:00,2026-03-22 15:53,91.9,33,KAUS,synoptic
